"Timestamp","gforcexavg","gforcexstdev","gforcexmax","gforcexmin","gforcexmaxamp","gforcexmaxfreq","tgforcexmaxamp","tgforcexmaxfreq","gforcexenergy","gforcexentropy","gforceyavg","gforceystdev","gforceystmax","gforceystmin","gforceymaxamp","gforceymaxfreq","tgforceymaxamp","tgforceymaxfreq","gforceyenergy","gforceyentropy","gforcezavg","gforcezstdev","gforcezstmax","gforcezstmin","gforcezmaxamp","gforcezmaxfreq","tgforcezmaxamp","tgforcezmaxfreq","gforcezenergy","gforcezentropy","linaccxavg","linaccxstdev","linaccxmax","linaccxmin","linaccxmaxamp","linaccxmaxfreq","tlinaccxmaxamp","tlinaccxmaxfreq","linaccxenergy","linaccxentropy","linaccyavg","linaccystdev","linaccymax","linaccymin","linaccymaxamp","linaccymaxfreq","tlinaccymaxamp","tlinaccymaxfreq","linaccyenergy","linaccyentropy","linacczavg","linacczstdev","linacczmax","linacczmin","linacczmaxamp","linacczmaxfreq","tlinacczmaxamp","tlinacczmaxfreq","linacczenergy","linacczentropy","linaccavg","linaccstdev","linaccmax","linaccmin","linaccmaxamp","linaccmaxfreq","tlinaccmaxamp","tlinaccmaxfreq","linaccenergy","linaccentropy","speedavg","speedstdev","speedmax","speedmin","gyroxavg","gyroxstdev","gyroxmax","gyroxmin","gyroxmaxamp","gyroxmaxfreq","tgyroxmaxamp","tgyroxmaxfreq","gyroxenergy","gyroxentropy","gyroyavg","gyroystdev","gyroymax","gyroymin","gyroymaxamp","gyroymaxfreq","tgyroymaxamp","tgyroymaxfreq","gyroyenergy","gyroyentropy","gyrozavg","gyrozstdev","gyrozmax","gyrozmin","gyrozmaxamp","gyrozmaxfreq","tgyrozmaxamp","tgyrozmaxfreq","gyrozenergy","gyrozentropy","sampleno","Action"
727,0.408878125,0.0177844936876428,0.4385,0.3577,0.231323506398429,0.25,0.231323506398429,0.5,0.560140973327251,1.38563666874107,0.582884375,0.0118438253785158,0.6021,0.5601,0.160540111414389,0.5,0.195302507716985,1.3859664427047,0.373033497155416,1.32111883929261,0.69644375,0.00942316765794164,0.7178,0.6824,0.136213738959538,2.25,0.162799609859627,2.760835600156,0.296792385347064,1.43563194467937,-0.0165875,0.111291456212085,0.1211,-0.3061,1.68923080806301,0.5,1.71558805013863,0.699038101644536,3.50523921009679,1.29994200139382,0.018690625,0.0742178587297928,0.2,-0.0608,1.11172437616365,0.5,1.14308835330176,0.681672944265529,2.33756801612274,1.31117157485368,5.62499999999999e-05,0.0216826069361686,0.05,-0.0398,0.278700161463893,2,0.28110563305631,2.0386972962204,0.682916070977979,1.38871313971184,0.0904761768397472,0.102756243917154,0.351405776844946,0.0107874927578191,1.50353937876074,0.25,1.50353937876074,0.5,3.23641389483019,1.35322892657813,0,0,0,0,-0.000359375,0.00263938646035339,0.0054,-0.0044,0.0388890809668579,0.5,0.0388890809668579,0.75,0.0831301990855309,1.38600395514536,0.000459375,0.00239513746322459,0.0037,-0.004,0.0346868668230799,0.25,0.0346868668230799,0.5,0.0754373249790845,1.3469548627374,-0.000646875,0.00325942646597477,0.0054,-0.0123,0.0375481259455841,0.75,0.0375490286828814,1.00536824949602,0.102658998631391,1.3469548627374,32,"Bus"
729,0.40244375,0.0360883498089824,0.4395,0.3018,0.503070149789013,0.25,0.503070149789013,0.5,1.13663980222408,1.37740850901557,0.587171875,0.0234392314414214,0.648,0.5601,0.342956322748466,0.25,0.342956322748466,0.5,0.738242771722148,1.38544095297761,0.69649375,0.0101337805415608,0.7178,0.6824,0.160571479410261,2,0.160571479410261,2.25,0.319173871111029,1.38814938154824,-0.050759375,0.194038715557181,0.0852,-0.7679,2.14276431986402,0.25,2.14276431986402,0.5,6.11144949664153,1.42193619408971,0.0348875,0.126560452850827,0.4966,-0.0542,1.43891490575124,0.25,1.43891490575124,0.5,3.98615200914365,1.41488151765549,0.004503125,0.0201304052548826,0.0518,-0.0275,0.193692927913763,0.25,0.19420082527371,0.717848434536436,0.634027877935978,1.44079437672358,0.110584180597232,0.21304324474323,0.915615760021637,0.0091186621825792,2.50301167000183,0.5,2.56164533677001,0.662283205282911,6.71001674645288,1.40229049402368,0,0,0,0,0.00080625,0.00339363136933989,0.0087,-0.0042,0.0308525525686287,2,0.0308525525686287,2.25,0.106885920494703,1.4358538875084,0.00041875,0.00394318010682225,0.0082,-0.0078,0.0653604945366278,0.5,0.0653604945366278,0.75,0.12419452483906,1.35563768943242,-0.00218125,0.00553961903313378,0.0041,-0.0162,0.0831838290044458,0.5,0.0845282773051856,0.692197707326674,0.174476015543684,1.35563768943242,32,"Bus"
731,0.364853125,0.0395330566812701,0.4395,0.3018,0.678389751374485,0.25,0.678389751374485,0.5,1.2451343983683,1.29570222484773,0.61639375,0.0297007867550839,0.6617,0.5645,0.554094019294142,0.25,0.554094019294142,0.5,0.935456915095505,1.28255738959945,0.70209375,0.0128074559307989,0.7283,0.6837,0.112949280652867,2,0.112949280652867,2.25,0.403384035380679,1.4367770385623,-0.20036875,0.280078677238287,0.0219,-0.7679,5.24198617686598,0.25,5.24198617686598,0.5,8.82136683966833,1.13747659972925,0.135609375,0.191205778964116,0.5088,-0.0435,3.5854764877475,0.25,3.5854764877475,0.5,6.02222323648003,1.10694722065098,0.01020625,0.0266016969807955,0.0518,-0.037,0.28239804317114,0.25,0.28239804317114,0.5,0.83784788595544,1.42238093371066,0.258231016471054,0.327735272705433,0.915615760021637,0.0091186621825792,6.13500112344731,0.25,6.13500112344731,0.5,10.3223604714959,1.13266718741212,0.126562501875,0.399795190381295,1.35000002,0,0.00026875,0.00410652018922544,0.0087,-0.0072,0.0464878931785161,0.75,0.0471502227750979,1.35671925545919,0.129339089218998,1.38586178394985,-0.00020625,0.00410946488157561,0.0082,-0.0078,0.0531493888416521,0.5,0.0531493888416521,0.75,0.129431835342005,1.37781362266868,-0.000903125,0.00632090665071845,0.0077,-0.0162,0.110152971311491,0.25,0.110152971311491,0.5,0.199083474954603,1.37781362266868,32,"Bus"
733,0.338509375,0.0152535212090256,0.3687,0.3118,0.14115799164286,0.25,0.14115799164286,0.5,0.480425384425094,1.44698707526334,0.6350875,0.0154856593389268,0.6834,0.6102,0.166547201484464,1.25,0.182707010549263,1.11382546981297,0.487736814275896,1.44679924600004,0.701584375,0.017655596012724,0.7283,0.6549,0.160020276492065,3.25,0.160020276492065,3.5,0.556081208098242,1.43831687830054,-0.15264375,0.240242817941725,0.0626,-0.7679,3.37813013894406,0.25,3.37813013894406,0.5,7.5666953605917,1.33054313558909,0.10270625,0.16774519835924,0.5088,-0.009,2.55378731575164,0.25,2.55378731575164,0.5,5.2833080508333,1.32419607532782,0.000581249999999999,0.0430537656177827,0.0768,-0.1262,0.371074399071674,1.75,0.371074399071674,2,1.35602275792112,1.46006028821563,0.205117833154531,0.281458861069095,0.915615760021637,0.0250547400704936,4.27417679881919,0.25,4.27417679881919,0.5,8.86483715307381,1.3075737690704,0.9209375075,0.810978542800152,2.25,0,0.000153125,0.00619703281626025,0.0118,-0.0094,0.0566717652811743,3.25,0.0566717652811743,3.5,0.195181940762971,1.43244034300434,-0.00103125,0.00431968020769758,0.0063,-0.0133,0.0394129789346232,0.25,0.0394129789346232,0.5,0.136052783874495,1.45897058156334,0.001553125,0.00293400358147856,0.0077,-0.0055,0.0328730217554752,0.25,0.0328730217554752,0.5,0.0924094692117642,1.45897058156334,32,"Bus"
735,0.351353125,0.0247674993121514,0.3926,0.3118,0.41066878769213,0.25,0.41066878769213,0.5,0.780077938413848,1.36483731674264,0.621928125,0.0312777281822375,0.6834,0.5096,0.429462858648419,0.25,0.429462858648419,0.5,0.985124311952558,1.39775018583706,0.6983375,0.01975471768889,0.7364,0.6549,0.20980709616381,3,0.224201644868325,2.448414955165,0.6221952105248,1.4380088560766,0.06951875,0.143405581925598,0.4044,-0.0901,2.57904959652218,0.25,2.57904959652218,0.5,4.51670672503761,1.29173922978596,-0.034125,0.0851416883598992,0.0502,-0.2173,1.42583845111882,0.25,1.42583845111882,0.5,2.68162529821002,1.3330445361099,-0.0118625,0.0589956518354011,0.1158,-0.1262,0.525870543360897,2.25,0.525870543360897,2.5,1.85812890833763,1.44163305677802,0.14952620062455,0.120629746833853,0.42001897576181,0.0250547400704936,2.02662363188215,0.25,2.02662363188215,0.5,3.79935830563923,1.31328240076282,2.6893750325,1.36694137050216,4.73000002,1.35000002,-0.0033125,0.0105804978844982,0.0118,-0.0265,0.107317232511225,0.25,0.107317232511225,0.5,0.333243694614017,1.41745406150847,-0.000490625,0.00704324702314439,0.0184,-0.0133,0.0718563014820979,0.25,0.0718563014820979,0.5,0.221834330075397,1.43066597405931,0.00070625,0.00353379422333888,0.0103,-0.0055,0.0433728189810805,1.5,0.0433728189810805,1.75,0.111300494158831,1.43066597405931,32,"Bus"
737,0.378375,0.0228901161935635,0.4205,0.3377,0.261581318253662,1,0.292976099797093,2.22033855175138,0.720947820580657,1.42467591080727,0.593115625,0.0358571188718548,0.6583,0.5096,0.521408616148947,0.25,0.521408616148947,0.5,1.12935694534545,1.38350592330347,0.70171875,0.0248608182137689,0.7655,0.6302,0.276777810534054,1,0.276777810534054,1.25,0.783017113478372,1.44829216211805,0.12426875,0.113485916242871,0.4044,-0.0552,1.90590871559535,0.25,1.90590871559535,0.5,3.57435599234324,1.34623351558147,-0.075146875,0.0784431044457105,0.0388,-0.2173,1.18407432632779,0.25,1.18407432632779,0.5,2.47064648826982,1.36684995145337,-0.002228125,0.0873441182331092,0.1647,-0.2008,1.06392335818761,1.75,1.06392335818761,2,2.75099309886448,1.42833986309339,0.189792339452284,0.106082419620285,0.42001897576181,0.0482151428495239,1.71910592775516,0.25,1.71910592775516,0.5,3.3411752295374,1.35604657035629,4.4593749946875,1.05147493237169,5.86999989,2.25,-0.00493125,0.0126861986858465,0.0169,-0.0271,0.128911725457547,0.25,0.128911725457547,0.5,0.399564913374535,1.44872074530225,0.000640625,0.0097268122741281,0.0184,-0.0122,0.0822841744176867,1.25,0.0822841744176867,1.5,0.306355985742078,1.45180360211682,0.001453125,0.00516145668204676,0.0127,-0.0051,0.0543222192325758,1.25,0.0546091085656886,1.56531453840133,0.162565402223228,1.45180360211682,32,"Bus"
739,0.3967375,0.0313314306789061,0.503,0.3318,0.265629545336362,1,0.303051104370203,2.39816276138464,0.986815727479047,1.45501846089917,0.578403125,0.0276119245438656,0.6441,0.5267,0.274967284243061,1.75,0.357549843473245,2.97215819374809,0.869666045100072,1.41670791346247,0.70256875,0.0350801886696291,0.8133,0.6302,0.292191255355795,3.75,0.369519174031597,2.80471567966661,1.10488672722592,1.45283472310286,0.059353125,0.0531385528253355,0.171,-0.0552,0.492501091093456,1.75,0.494146883483982,2.195591955657,1.67365353344114,1.44260782905018,-0.063203125,0.0669327032482097,0.0381,-0.2318,0.860797136460825,0.5,0.884717083153532,0.854051873753972,2.1081145296212,1.39919107324288,-0.010834375,0.0893487065428879,0.1647,-0.2008,0.897652165373648,2,0.897652165373648,2.25,2.81412967540588,1.423906972116,0.133316735833319,0.0694355408427711,0.27029955604847,0.0239041837342336,0.919891401446851,0.5,1.15054427289219,1.13502368262141,2.18694398132899,1.37451487363848,5.810312465625,0.809960145074608,7,4.73000002,-0.0003375,0.0122978558319943,0.02,-0.0271,0.129355547636694,1.25,0.129571083775193,1.45584765179539,0.387333654618341,1.42101978269356,-0.000221875,0.00885389414507865,0.0153,-0.0122,0.0876079393404608,1,0.0876079393404608,1.25,0.278862528856065,1.40973360075908,0.0007875,0.00539059814743195,0.0127,-0.0126,0.0765496366707013,1.25,0.0765496366707013,1.5,0.169782449034051,1.40973360075908,32,"Bus"
741,0.39985625,0.0606287589456548,0.5242,0.2715,0.551546639722605,3.25,0.593828483365488,2.70881561076082,1.9095653013186,1.39158545851929,0.567165625,0.0562976743310116,0.6768,0.4124,0.558217259056569,1.5,0.558217259056569,1.75,1.77315332388375,1.44018836612435,0.696796875,0.0803642894709922,0.9183,0.5159,0.780149525301084,1,0.780149525301084,1.25,2.53115619233583,1.41665695169703,0.077909375,0.100143420892158,0.2609,-0.1192,1.08456861136624,1.25,1.12647533772234,1.22257106086195,3.15412033854132,1.4286750205327,-0.0490375,0.1120102609067,0.2164,-0.2587,1.05643846699843,0.75,1.05643846699843,1,3.5278787053979,1.40564698169685,-0.00945625,0.0884154012911997,0.2133,-0.1324,0.895983262322347,1.25,0.895983262322347,1.5,2.78473426380328,1.43609607062467,0.171987337190674,0.0932667414832431,0.326484256894571,0.0239041837342336,1.24955138518584,0.25,1.24955138518584,0.5,2.93753222728992,1.39735276649844,6.7421875459375,0.435013839126135,7.44000006,5.86999989,-0.00126875,0.0142447146395177,0.0203,-0.0334,0.151881452214103,0.75,0.186156631246839,1.3921179218155,0.448651980938455,1.45586478791623,0.00035,0.0112384707948391,0.0259,-0.02,0.115220286783338,0.75,0.117987881775379,0.895551743932989,0.35396723012166,1.46008924770414,-0.0023125,0.00738873379523002,0.0066,-0.0181,0.0863964965958961,1,0.0863964965958961,1.25,0.232715792330473,1.46008924770414,32,"Bus"
743,0.404615625,0.0720352338045362,0.5242,0.2715,0.763302486102765,1.75,0.841142694408776,2.51331629203323,2.2688239927328,1.4301651112951,0.559125,0.0841870038242437,0.6956,0.4124,0.804982298467004,1.25,0.809316402966361,1.64516043082772,2.65155652400623,1.43041974144203,0.70768125,0.111356386428382,0.9183,0.4986,1.16641873910164,1.25,1.20509824485873,1.65756079069766,3.50728425423432,1.41757045757397,0.0724125,0.17741625511955,0.3217,-0.2743,1.70853495363584,1.25,1.99123385926225,1.0170665042683,5.58790795915609,1.40977485386951,0.09271875,0.387470964104658,1.3566,-0.2587,3.82403503047552,0.5,3.95692936434956,0.98400302075014,12.2037976892441,1.40164848963854,-0.06539375,0.359235772104724,0.3754,-1.1424,3.31905960967217,0.25,3.31905960967217,0.5,11.3145011927172,1.43095528837571,0.404357596935643,0.40072718986515,1.78812184428243,0.106398402243643,4.82267835045811,0.25,4.82267835045811,0.5,12.6213161933153,1.41264809033876,7.0762499871875,0.237537763933186,7.44000006,6.82000017,-0.049315625,0.157906469068846,0.0503,-0.6083,1.67007100775273,0.5,1.67039670044211,0.734730071927998,4.97342712322197,1.38692528567911,0.02935,0.106987747263489,0.4184,-0.0689,1.02316335981309,0.25,1.02322763652159,0.516112307182382,3.36968945750198,1.42590230926533,0.03354375,0.118957194625738,0.451,-0.0181,1.20197220623382,0.5,1.21935278109037,0.636435300250466,3.74667954861368,1.42590230926533,32,"Bus"
745,0.413978125,0.0567380212418047,0.542,0.2747,0.595729501488478,1.75,0.599208886963621,1.83621467141054,1.78702250405528,1.4525864616483,0.4234125,0.166604261166123,0.6956,0.134,2.93851984966227,0.25,2.93851984966227,0.5,5.24737305706389,1.34947655226741,0.788903125,0.108154535449543,0.9232,0.4986,1.38366677513086,0.25,1.38366677513086,0.5,3.40643865495916,1.42178346222784,0.140134375,0.253778191962442,0.5783,-0.3081,2.64948188280806,0.75,2.64948188280806,1,7.99300592705898,1.37754499885539,0.121275,0.569790344011753,1.3566,-1.2899,6.21861810147796,0.5,6.21874670701102,0.752585266442863,17.9461346211378,1.39214586683539,-0.14983125,0.367606227295967,0.3754,-1.1424,4.50089757456024,0.25,4.50089757456024,0.5,11.5781373130569,1.42149787002463,0.620386908918973,0.430732057786052,1.78812184428243,0.124286041050474,6.2829536413111,0.25,6.2829536413111,0.5,13.5663504583867,1.37804227275932,7.255624934375,0.20081999650029,7.57999992,6.96999979,-0.0802375,0.174869668979592,0.1091,-0.6083,2.38096903107711,0.25,2.38096903107711,0.5,5.5077006018846,1.38282084814543,0.042840625,0.123540618524448,0.4184,-0.1482,1.38174253382682,0.25,1.38174253382682,0.5,3.89103921208718,1.455553312949,0.02504375,0.133772785065549,0.451,-0.0833,1.91265291918544,0.25,1.91265291918544,0.5,4.21331185173849,1.455553312949,32,"Bus"
747,0.376659375,0.0745964448663175,0.542,0.1765,0.803697713511283,0.25,0.803697713511283,0.5,2.34949197700269,1.4124503887091,0.25089375,0.0964865022734669,0.4642,0.082,1.12066411040974,0.25,1.12066411040974,0.5,3.03894191454855,1.3891296426204,0.88240625,0.0966353502990461,1.2672,0.7479,1.06783063052649,1.5,1.06783063052649,1.75,3.04363003665032,1.42857430850705,0.337634375,0.326268896236233,1.1811,-0.3081,2.91692918853263,1.5,2.91692918853263,1.75,10.276175432037,1.44297263030156,-0.000981250000000006,0.588989204368725,1.2559,-1.2899,6.78373466531538,1,7.40179496434267,1.53064430880507,18.5508225316292,1.36943883935849,-0.162553125,0.251850678986673,0.4284,-0.4838,3.0593192800705,1.5,3.17033478055211,1.8624512862425,7.93229691766515,1.4234589976192,0.707097304293208,0.381607676951625,1.75471220147351,0.262863348529231,4.69041377432442,0.75,4.90612268458382,1.33556381849793,12.0191274124018,1.38455423987753,7.7640624015625,0.532740006133676,8.78999996,7.19999981,-0.07553125,0.131175192967268,0.1091,-0.3762,1.27722494547847,0.25,1.27722494547847,0.5,4.13149800919715,1.42601208156234,0.046659375,0.0996298532128281,0.239,-0.1482,0.918848880338695,0.25,0.918848880338695,0.5,3.1379449947378,1.43872400758461,-0.032459375,0.0756664405919483,0.2223,-0.1296,0.84582627497386,1,0.895446623517875,1.53009663763454,2.38319259607779,1.43872400758461,32,"Bus"
749,0.309528125,0.135032808998585,0.5232,-0.0684,1.33266845017134,0.5,1.67906729270726,1.34888508296396,4.25299760521917,1.42199005688756,-0.1384125,0.517470390457271,0.4642,-1.9748,8.33209098139264,0.25,8.33209098139264,0.5,16.2982637161141,1.35876690086403,0.773921875,0.271308455255536,1.2672,0.1072,3.89392224524934,0.25,3.89392224524934,0.5,8.54513965187228,1.35989343893224,0.03805,0.906458040948394,2.6844,-2.8052,10.9091735251267,0.25,10.9091735251267,0.5,28.5498310075559,1.41331822012105,0.24943125,1.75252559402184,5.5135,-4.1388,17.5590632557467,1.25,17.5642472887978,1.51413491372627,55.1976013069409,1.45795296944357,-0.1905625,0.951476234256452,2.483,-2.3379,11.2329701018625,0.5,11.2674150761984,0.779810246069223,29.9677254418816,1.38246458744006,1.57277572059778,1.53235253699137,5.57300621657647,0.262863348529231,22.2041353726852,0.25,22.2041353726852,0.5,48.263023768128,1.35508308480335,8.13374987125,0.478342212650357,8.78999996,7.46000004,-0.29519375,0.466920864979523,0.6015,-1.6399,6.10288162884848,0.25,6.10288162884848,0.5,14.7061542695567,1.38370306742696,0.00702812499999999,0.616987206556534,2.6525,-1.7341,6.24403352323236,0.5,6.24403352323236,0.75,19.4326484903628,1.45031541140308,0.06774375,0.533912445968136,1.8627,-0.597,5.48358648110037,1.25,5.59617995570789,1.39103612551908,16.816123214344,1.45031541140308,32,"Bus"
751,0.28879375,0.216785818095694,0.8412,-0.1089,2.15465663243276,1.5,2.15465663243276,1.75,6.82789295463835,1.38878451901789,-0.673903125,0.430683577047357,0.1509,-1.9748,4.17984549082076,0.5,4.28462357744918,1.07498989245611,13.5648235075138,1.4009777978096,0.31925,0.444228136681317,1.0626,-1.0831,7.13553581902026,0.25,7.13553581902026,0.5,13.9914233843451,1.38671483262847,-0.481834375,1.27942536789218,2.7683,-4.3293,11.9642165405371,1.5,11.9642165405371,1.75,40.296821683974,1.36158181108391,-0.30728125,2.36927454998054,5.5135,-4.3752,21.9755944842968,0.25,21.9755944842968,0.5,74.6227458489702,1.45884627835507,-0.6046625,1.54416480207514,2.7567,-3.0975,15.9966415533847,0.5,15.9966415533847,0.75,48.635063241246,1.39106085346143,2.6789528984525,1.71495485468592,5.74096714064799,0.461733971026607,30.893208227714,0.25,30.893208227714,0.5,54.0142721174868,1.2623477770496,7.840937510625,0.615301436327909,8.78999996,6.48000002,-0.252996875,0.574684009378267,0.6015,-1.6399,6.67145093937,0.25,7.52876772271304,0.814823349433051,18.1002656596526,1.41194338039673,-0.2220125,0.990129266487381,2.6525,-3.6049,11.386485484129,0.75,11.3868247281111,1.00240125375405,31.1851425624447,1.39937437264154,0.158340625,0.548080939313079,1.8627,-0.597,6.47523203153975,1,6.47523203153975,1.25,17.2623745269879,1.39937437264154,32,"Bus"
753,0.311053125,0.269639711807196,0.9569,-0.4927,2.76950819667945,1.5,2.80983972436839,2.18998431842968,8.49258085566455,1.40468269670832,-0.884,0.25520129815627,-0.2803,-1.5524,3.66268404232259,1,3.66268404232259,1.25,8.03782812456201,1.4276983482951,0.0462625,0.252931452845845,0.4961,-1.0831,2.16005042213858,1,2.16005042213858,1.25,7.96633700517371,1.45015378173822,-0.60928125,1.11998265955398,2.7683,-4.3293,10.7747173424743,1,10.7747173424743,1.25,35.275009120339,1.43191793117744,-0.743721875,1.62496300796295,3.7599,-4.3752,15.2544681229077,2.25,15.2597886637645,2.51514876669755,51.1798860787126,1.42415497904122,-0.902909375,1.42459553045527,2.7567,-3.2518,16.81302947935,1,16.81302947935,1.25,44.8691056963475,1.42464263010096,2.32145097343818,1.46869593169976,5.74096714064799,0.660277865750473,19.5473507686042,0.25,19.5473507686042,0.5,46.2580933229321,1.33629538597829,6.969375028125,0.812514836182664,8.09000015,5.55999994,0.017828125,0.458131078745483,1.1412,-1.5356,4.27090135791942,1.75,4.58275642342173,1.72806753289784,14.4293108854858,1.44908978043404,-0.2660125,0.811571213558872,0.744,-3.6049,7.68664837103572,1,8.33556788099994,0.912551109892179,25.5612725035355,1.46000561929075,0.061584375,0.206809090879885,0.7295,-0.2464,2.61876647501149,0.25,2.61876647501149,0.5,6.51366564002175,1.46000561929075,32,"Bus"
755,0.3490375,0.304450056023814,0.9762,-0.4927,3.08871218656078,1,3.30189708251769,1.53367001181242,9.58896855349938,1.46317809857419,-0.803409375,0.328819754880385,-0.1795,-1.5524,4.21265477624567,0.75,4.21265477624567,1,10.3565173562352,1.3784549463932,0.060434375,0.234972494765602,0.7537,-0.5181,2.30579449841315,3.5,2.30579449841315,3.75,7.4007010958422,1.43787985871493,-0.111246875,1.29943412274142,3.0372,-2.026,16.5569697537249,0.75,16.9785291801632,1.2239886670797,40.9270180569022,1.36039777765281,-0.522828125,1.23577952758426,1.846,-2.807,19.6695226766117,1.75,21.034385521356,2.42417267443967,38.9221509229642,1.36412377121549,-0.955425,1.60521249723839,2.0994,-3.9109,22.7245231767312,0.75,22.7245231767312,1,50.5578233708691,1.41021002627168,2.29249524191792,1.26670627072453,5.69200945624654,0.660277865750473,15.1883137335378,0.75,15.1883137335378,1,39.8962205989804,1.3443200124898,5.384374959375,1.16355112347274,6.55999994,3.53999996,0.055934375,0.664236212652996,1.4176,-0.8175,7.25131747535289,0.75,7.25131747535289,1,20.9208046745339,1.36998543107867,0.100159375,1.20118707169183,2.8541,-1.9214,17.0473684991586,0.75,17.0473684991586,1,37.8326258426507,1.32124015147843,-0.03126875,0.147529328822791,0.1725,-0.3074,2.02777031808874,1,2.45710940098238,1.56197452837653,4.64658838719334,1.32124015147843,32,"Bus"
757,0.353896875,0.258598211809768,0.9762,-0.1253,2.40517057399262,2,2.40517057399262,2.25,8.14481742398195,1.45063212408222,-0.845359375,0.329348349613514,-0.1795,-1.5016,3.19402244129381,0.75,3.19402244129381,1,10.3731659925984,1.41253164545318,0.0448875,0.274888665732851,0.7537,-0.5181,2.28054323015252,1.5,2.28054323015252,1.75,8.65790207382828,1.44806702634864,0.325984375,1.35064829263326,3.0372,-2.026,18.6388784033805,0.75,18.6388784033805,1,42.5400611648596,1.37073640753458,-0.375309375,1.26725491347074,1.846,-2.807,13.6372664613524,1.5,13.7008176077765,1.79081785629489,39.913500668195,1.37237251031128,-0.197034375,2.03869901346175,4.3962,-3.9109,27.9215235361833,0.75,28.4191521268513,1.12640595746639,64.2109283389518,1.34695810144478,2.51751785172377,1.15728329721042,5.69200945624654,0.564722639886166,13.8285926011428,0.75,13.8285926011428,1,36.4498311787888,1.39744925793943,2.9940624775,1.82695205627764,5.55999994,0.67000002,0.031671875,0.768794395197242,1.6913,-0.8175,11.682312722729,0.75,13.7910114260983,1.25249667848418,24.2139724851169,1.40549355317097,0.093565625,1.32995645201793,2.8541,-1.9214,24.7889346308081,0.75,26.7896494502687,0.877854802596835,41.8883503011279,1.29790186829836,-0.039421875,0.18126343640408,0.3343,-0.41,1.9835139310272,1.75,1.98820831022016,1.89491860367541,5.70907890206467,1.29790186829836,32,"Bus"
759,0.352378125,0.24282680504422,0.9227,-0.085,2.17781273749046,0.5,2.575732072133,1.4828067827627,7.64808069975729,1.42147487433485,-0.946228125,0.307947595284542,-0.3018,-1.5016,3.10106882095682,1.25,3.1480896733241,1.84721075307093,9.69912716021395,1.43451296719711,0.105675,0.321893111892552,1.2062,-0.3789,3.64272822730271,2.5,3.64272822730271,2.75,10.1383555905285,1.42869246806775,0.3602875,1.41109093046205,3.5364,-1.4134,19.2476286208624,0.75,19.2476286208624,1,44.4437643896194,1.37209139841193,-0.24213125,1.47655641654831,2.1528,-3.5637,16.5887563472596,0.75,19.0146990021422,1.36253484523738,46.5056674012964,1.40895285591902,0.4557125,2.21497597696869,4.3962,-2.935,32.5357637670843,0.75,32.5357637670843,1,69.7629531335938,1.40096392978175,2.75109256006413,1.29373315579764,5.81552299023914,0.564722639886166,11.8078857053699,0.25,11.8078857053699,0.5,40.747460222483,1.45327359854842,1.08468750875,1.07868491460331,3.53999996,0.31,-0.08410625,0.777068645590386,1.6913,-1.5169,12.8345452877264,0.75,12.8345452877264,1,24.4745785361056,1.39416528758198,0.23889375,1.21635710984454,3.14,-1.2268,21.690542808167,0.75,23.2528713736908,1.23420583734988,38.3104218421045,1.33134591485715,-0.07683125,0.350177172150272,0.4105,-1.1007,3.6970211373205,1.75,3.98608794784266,1.58828462198448,11.0291912432417,1.33134591485715,32,"Bus"
761,0.277578125,0.327568879468687,1.0599,-0.3006,3.10647983485892,0.25,3.10647983485892,0.5,10.3171197448707,1.436451917552,-0.99873125,0.478399301729383,-0.2703,-2.6197,4.67102003791153,1.75,5.06923300344458,1.7520172703999,15.0676794749557,1.45865536606312,0.174103125,0.388449204953014,1.2062,-0.5359,5.090885447055,2.5,5.090885447055,2.75,12.2346083938147,1.41316406238687,-0.0984375,1.82373850483896,3.5364,-3.2906,19.0052925377415,0.75,19.0052925377415,1,57.4405253889621,1.34872495915115,-0.833503125,2.67317779026705,4.0048,-6.4297,21.912803885617,1.75,21.9173425368704,2.07895095192913,84.1944918767849,1.46625511447319,-0.37171875,2.98721098388074,4.6624,-4.5392,49.096462399407,0.75,76.6371311096699,1.52454192943556,94.0852912336461,1.39124616250549,4.11882456674837,1.65925857244505,6.85812076154977,1.01551156074168,18.7029037961664,0.25,18.7029037961664,0.5,52.2600602578156,1.38182419480699,0.5371875084375,0.157464485101711,0.72000003,0.31,0.0817625,1.01759431828843,2.6206,-1.5169,14.5605798919872,0.75,14.5605798919872,1,32.0501826990112,1.40764351455601,0.294846875,1.36381121647516,3.14,-2.0462,20.0721841437372,0.75,20.0721841437372,1,42.9546410287643,1.37165144880144,-0.06360625,0.379816733343095,0.5257,-1.1007,4.08671586142981,1.75,4.08671586142981,2,11.9627197960999,1.37165144880144,32,"Bus"
